accMotion,digital,humidity,pulseAbs,temperature,vdd,waterleak,x,y,z
0.0,0.0,66.0,0.0,22.0,3580.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,65.0,0.0,22.4,3577.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,65.0,0.0,22.9,3577.0,0.0,-56.0,-24.0,-13.0
0.0,0.0,65.0,0.0,22.9,3585.0,0.0,-57.0,-25.0,-14.0
0.0,0.0,66.0,0.0,22.8,3585.0,0.0,-56.0,-25.0,-15.0
21.0,0.0,69.0,0.0,22.2,3577.0,0.0,-56.0,-23.0,-15.0
160.0,0.0,69.0,0.0,21.8,3575.0,0.0,-57.0,-25.0,-14.0
17.0,0.0,69.0,0.0,21.7,3580.0,0.0,-57.0,-25.0,-15.0
51.0,0.0,70.0,0.0,21.8,3582.0,0.0,-57.0,-24.0,-14.0
177.0,0.0,70.0,0.0,21.3,3575.0,0.0,-57.0,-25.0,-15.0
161.0,0.0,70.0,0.0,21.4,3577.0,0.0,-58.0,-23.0,-15.0
247.0,0.0,70.0,0.0,21.2,3580.0,0.0,-57.0,-24.0,-15.0
69.0,0.0,71.0,0.0,21.2,3572.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,71.0,0.0,21.2,3580.0,0.0,-56.0,-24.0,-15.0
121.0,0.0,71.0,0.0,21.2,3580.0,0.0,-56.0,-24.0,-14.0
202.0,0.0,75.0,0.0,20.2,3572.0,0.0,-56.0,-24.0,-14.0
4.0,0.0,76.0,0.0,20.5,3580.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,74.0,0.0,21.4,3575.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,74.0,0.0,21.2,3572.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,74.0,0.0,21.3,3580.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,74.0,0.0,21.2,3572.0,0.0,-56.0,-24.0,-14.0
29.0,0.0,74.0,0.0,21.0,3580.0,0.0,-57.0,-24.0,-14.0
72.0,0.0,76.0,0.0,20.5,3580.0,0.0,-55.0,-24.0,-13.0
119.0,0.0,78.0,0.0,20.2,3580.0,0.0,-55.0,-23.0,-15.0
4.0,0.0,77.0,0.0,20.1,3572.0,0.0,-56.0,-25.0,-14.0
5.0,0.0,78.0,0.0,19.2,3570.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,79.0,0.0,18.9,3575.0,0.0,-56.0,-23.0,-14.0
28.0,0.0,84.0,0.0,17.1,3567.0,0.0,-56.0,-24.0,-15.0
117.0,0.0,87.0,0.0,17.2,3565.0,0.0,-56.0,-23.0,-14.0
93.0,0.0,88.0,0.0,17.1,3570.0,0.0,-57.0,-24.0,-15.0
163.0,0.0,89.0,0.0,17.0,3565.0,0.0,-56.0,-24.0,-14.0
17.0,0.0,89.0,0.0,16.7,3562.0,0.0,-56.0,-23.0,-15.0
4.0,0.0,90.0,0.0,16.7,3562.0,0.0,-57.0,-24.0,-13.0
0.0,0.0,90.0,0.0,16.7,3562.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,90.0,0.0,16.7,3565.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,91.0,0.0,16.9,3562.0,0.0,-56.0,-23.0,-16.0
0.0,0.0,92.0,0.0,17.1,3570.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,92.0,0.0,17.2,3570.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,92.0,0.0,17.3,3572.0,0.0,-55.0,-23.0,-15.0
0.0,0.0,92.0,0.0,17.7,3575.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,91.0,0.0,20.3,3570.0,0.0,-56.0,-23.0,-14.0
1.0,0.0,90.0,0.0,18.8,3570.0,0.0,-56.0,-23.0,-16.0
0.0,0.0,90.0,0.0,18.0,3565.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,91.0,0.0,17.7,3565.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,91.0,0.0,17.5,3570.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,91.0,0.0,17.2,3562.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,91.0,0.0,17.1,3567.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,91.0,0.0,16.9,3562.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,92.0,0.0,16.8,3562.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,92.0,0.0,16.7,3559.0,0.0,-55.0,-24.0,-16.0
0.0,0.0,92.0,0.0,16.6,3565.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,92.0,0.0,16.5,3570.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,92.0,0.0,16.7,3559.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,92.0,0.0,16.4,3559.0,0.0,-56.0,-24.0,-16.0
0.0,0.0,92.0,0.0,16.4,3565.0,0.0,-56.0,-23.0,-16.0
0.0,0.0,92.0,0.0,16.3,3567.0,0.0,-55.0,-24.0,-15.0
0.0,0.0,92.0,0.0,16.1,3570.0,0.0,-56.0,-23.0,-16.0
0.0,0.0,92.0,0.0,16.2,3570.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,93.0,0.0,15.9,3559.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,93.0,0.0,15.7,3565.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,93.0,0.0,15.5,3559.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,93.0,0.0,15.6,3562.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,94.0,0.0,15.9,3559.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,94.0,0.0,15.7,3557.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,94.0,0.0,15.7,3562.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,94.0,0.0,15.7,3559.0,0.0,-57.0,-24.0,-16.0
0.0,0.0,94.0,0.0,15.7,3562.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,94.0,0.0,15.7,3562.0,0.0,-56.0,-23.0,-16.0
0.0,0.0,94.0,0.0,15.7,3559.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,94.0,0.0,15.7,3562.0,0.0,-56.0,-25.0,-15.0
1.0,0.0,95.0,0.0,15.6,3557.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,94.0,0.0,15.5,3562.0,0.0,-56.0,-24.0,-16.0
0.0,0.0,95.0,0.0,15.5,3559.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,95.0,0.0,15.5,3557.0,0.0,-55.0,-24.0,-15.0
0.0,0.0,95.0,0.0,15.6,3554.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,95.0,0.0,15.6,3559.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,95.0,0.0,15.7,3565.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,95.0,0.0,15.8,3559.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,95.0,0.0,15.7,3562.0,0.0,-56.0,-23.0,-16.0
0.0,0.0,95.0,0.0,15.6,3557.0,0.0,-56.0,-24.0,-16.0
0.0,0.0,96.0,0.0,15.5,3557.0,0.0,-56.0,-25.0,-15.0
0.0,0.0,96.0,0.0,15.4,3557.0,0.0,-55.0,-24.0,-15.0
0.0,0.0,96.0,0.0,15.4,3562.0,0.0,-56.0,-23.0,-16.0
0.0,0.0,96.0,0.0,15.4,3565.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,96.0,0.0,15.4,3565.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,96.0,0.0,15.5,3565.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,96.0,0.0,15.8,3567.0,0.0,-56.0,-23.0,-16.0
0.0,0.0,97.0,0.0,16.6,3559.0,0.0,-56.0,-25.0,-16.0
0.0,0.0,97.0,0.0,17.8,3562.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,97.0,0.0,18.6,3565.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,97.0,0.0,18.9,3570.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,98.0,0.0,19.3,3572.0,0.0,-56.0,-24.0,-16.0
5.0,0.0,97.0,0.0,20.2,3567.0,0.0,-56.0,-24.0,-16.0
1.0,0.0,97.0,0.0,20.7,3570.0,0.0,-55.0,-24.0,-15.0
1.0,0.0,97.0,0.0,20.9,3575.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,97.0,0.0,22.3,3570.0,0.0,-56.0,-25.0,-15.0
3.0,0.0,91.0,0.0,26.4,3580.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,85.0,0.0,28.9,3587.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,85.0,0.0,29.2,3595.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,84.0,0.0,28.7,3587.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,80.0,0.0,28.9,3590.0,0.0,-57.0,-23.0,-15.0
2.0,0.0,76.0,0.0,27.6,3587.0,0.0,-56.0,-24.0,-14.0
163.0,0.0,72.0,0.0,26.1,3585.0,0.0,-58.0,-22.0,-15.0
70.0,0.0,76.0,0.0,26.4,3590.0,0.0,-57.0,-24.0,-15.0
108.0,0.0,62.0,0.0,26.3,3587.0,0.0,-57.0,-24.0,-14.0
194.0,0.0,59.0,0.0,26.1,3590.0,0.0,-57.0,-24.0,-14.0
114.0,0.0,61.0,0.0,25.7,3585.0,0.0,-57.0,-24.0,-15.0
246.0,0.0,60.0,0.0,24.1,3580.0,0.0,-56.0,-24.0,-14.0
207.0,0.0,60.0,0.0,24.1,3585.0,0.0,-57.0,-23.0,-16.0
240.0,0.0,59.0,0.0,23.9,3587.0,0.0,-57.0,-25.0,-15.0
100.0,0.0,59.0,0.0,23.5,3587.0,0.0,-56.0,-24.0,-15.0
66.0,0.0,60.0,0.0,23.6,3590.0,0.0,-57.0,-23.0,-15.0
17.0,0.0,60.0,0.0,22.6,3575.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,61.0,0.0,22.0,3575.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,62.0,0.0,21.7,3580.0,0.0,-56.0,-23.0,-14.0
0.0,0.0,66.0,0.0,20.7,3572.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,67.0,0.0,20.5,3575.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,68.0,0.0,19.9,3570.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,69.0,0.0,19.8,3575.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,69.0,0.0,19.6,3580.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,70.0,0.0,19.4,3577.0,0.0,-57.0,-25.0,-14.0
0.0,0.0,71.0,0.0,19.1,3580.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,71.0,0.0,19.0,3580.0,0.0,-56.0,-23.0,-14.0
0.0,0.0,71.0,0.0,18.9,3577.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,72.0,0.0,18.8,3580.0,0.0,-56.0,-25.0,-14.0
0.0,0.0,73.0,0.0,18.6,3580.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,73.0,0.0,18.2,3567.0,0.0,-56.0,-25.0,-14.0
0.0,0.0,74.0,0.0,18.0,3570.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,75.0,0.0,17.6,3565.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,76.0,0.0,17.4,3562.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,76.0,0.0,16.8,3562.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,77.0,0.0,16.7,3567.0,0.0,-57.0,-25.0,-15.0
0.0,0.0,77.0,0.0,16.7,3570.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,77.0,0.0,16.5,3559.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,77.0,0.0,16.4,3567.0,0.0,-57.0,-24.0,-14.0
1.0,0.0,78.0,0.0,16.2,3567.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,79.0,0.0,16.0,3559.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,79.0,0.0,15.9,3565.0,0.0,-57.0,-25.0,-14.0
0.0,0.0,79.0,0.0,15.8,3567.0,0.0,-55.0,-25.0,-15.0
0.0,0.0,79.0,0.0,15.8,3559.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,79.0,0.0,15.6,3562.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,79.0,0.0,15.4,3565.0,0.0,-57.0,-25.0,-14.0
0.0,0.0,80.0,0.0,15.3,3567.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,81.0,0.0,15.1,3559.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,81.0,0.0,15.1,3562.0,0.0,-56.0,-25.0,-14.0
0.0,0.0,81.0,0.0,15.1,3565.0,0.0,-56.0,-25.0,-14.0
0.0,0.0,81.0,0.0,15.1,3557.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,81.0,0.0,15.0,3562.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,81.0,0.0,14.8,3562.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,82.0,0.0,14.5,3557.0,0.0,-57.0,-24.0,-13.0
0.0,0.0,82.0,0.0,14.4,3559.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,82.0,0.0,14.5,3562.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,84.0,0.0,14.6,3557.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,84.0,0.0,14.2,3554.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,85.0,0.0,14.2,3554.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,85.0,0.0,14.2,3554.0,0.0,-56.0,-22.0,-15.0
0.0,0.0,86.0,0.0,14.3,3557.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,86.0,0.0,14.5,3559.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,86.0,0.0,15.3,3554.0,0.0,-56.0,-24.0,-16.0
0.0,0.0,86.0,0.0,15.6,3559.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,86.0,0.0,15.9,3565.0,0.0,-57.0,-25.0,-14.0
0.0,0.0,86.0,0.0,16.2,3565.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,85.0,0.0,16.5,3559.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,85.0,0.0,17.0,3565.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,84.0,0.0,18.1,3559.0,0.0,-57.0,-24.0,-16.0
0.0,0.0,83.0,0.0,19.5,3565.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,83.0,0.0,20.0,3572.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,81.0,0.0,20.7,3570.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,81.0,0.0,21.1,3575.0,0.0,-56.0,-23.0,-16.0
0.0,0.0,79.0,0.0,22.7,3572.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,77.0,0.0,23.3,3575.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,77.0,0.0,24.6,3580.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,76.0,0.0,25.9,3585.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,75.0,0.0,27.2,3590.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,73.0,0.0,27.9,3593.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,71.0,0.0,29.4,3595.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,67.0,0.0,27.5,3598.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,65.0,0.0,26.2,3595.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,64.0,0.0,24.6,3580.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,62.0,0.0,24.8,3585.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,60.0,0.0,24.4,3580.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,60.0,0.0,24.2,3585.0,0.0,-57.0,-24.0,-15.0
37.0,0.0,61.0,0.0,23.6,3577.0,0.0,-57.0,-24.0,-15.0
2.0,0.0,61.0,0.0,23.4,3575.0,0.0,-57.0,-23.0,-15.0
10.0,0.0,62.0,0.0,23.2,3575.0,0.0,-57.0,-23.0,-12.0
21.0,0.0,62.0,0.0,23.1,3582.0,0.0,-57.0,-24.0,-14.0
14.0,0.0,62.0,0.0,22.9,3575.0,0.0,-58.0,-24.0,-14.0
0.0,0.0,63.0,0.0,22.7,3580.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,65.0,0.0,22.3,3575.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,65.0,0.0,22.2,3580.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,66.0,0.0,22.1,3582.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,67.0,0.0,22.0,3585.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,68.0,0.0,21.8,3585.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,68.0,0.0,21.7,3582.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,69.0,0.0,21.3,3575.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,70.0,0.0,21.2,3577.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,70.0,0.0,21.1,3580.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,72.0,0.0,20.7,3572.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,72.0,0.0,20.6,3575.0,0.0,-57.0,-24.0,-14.0
1.0,0.0,74.0,0.0,20.2,3570.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,75.0,0.0,20.0,3570.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,75.0,0.0,19.8,3572.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,77.0,0.0,19.6,3570.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,77.0,0.0,19.5,3575.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,77.0,0.0,19.5,3577.0,0.0,-57.0,-23.0,-15.0
2.0,0.0,78.0,0.0,19.3,3565.0,0.0,-57.0,-25.0,-15.0
0.0,0.0,79.0,0.0,19.0,3567.0,0.0,-57.0,-24.0,-15.0
1.0,0.0,81.0,0.0,18.5,3567.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,83.0,0.0,18.1,3565.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,83.0,0.0,18.1,3570.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,84.0,0.0,18.1,3570.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,84.0,0.0,18.2,3575.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,84.0,0.0,18.1,3575.0,0.0,-56.0,-24.0,-14.0
3.0,0.0,84.0,0.0,18.2,3575.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,84.0,0.0,18.4,3575.0,0.0,-56.0,-25.0,-15.0
0.0,0.0,84.0,0.0,18.7,3575.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,84.0,0.0,18.8,3575.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,81.0,0.0,19.6,3570.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,79.0,0.0,19.6,3567.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,79.0,0.0,19.7,3572.0,0.0,-56.0,-25.0,-15.0
0.0,0.0,79.0,0.0,19.5,3575.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,79.0,0.0,19.2,3577.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,79.0,0.0,19.4,3575.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,78.0,0.0,19.4,3567.0,0.0,-57.0,-25.0,-15.0
0.0,0.0,78.0,0.0,18.7,3565.0,0.0,-57.0,-25.0,-15.0
5.0,0.0,78.0,0.0,18.7,3570.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,78.0,0.0,18.8,3572.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,78.0,0.0,18.5,3565.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,77.0,0.0,18.7,3565.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,77.0,0.0,19.0,3570.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,76.0,0.0,18.7,3572.0,0.0,-57.0,-25.0,-14.0
0.0,0.0,77.0,0.0,18.1,3575.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,79.0,0.0,17.6,3565.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,79.0,0.0,17.4,3570.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,80.0,0.0,17.1,3562.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,81.0,0.0,17.4,3567.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,80.0,0.0,17.8,3570.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,80.0,0.0,17.7,3570.0,0.0,-56.0,-25.0,-15.0
0.0,0.0,80.0,0.0,17.7,3562.0,0.0,-58.0,-23.0,-14.0
0.0,0.0,80.0,0.0,18.0,3567.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,79.0,0.0,18.4,3570.0,0.0,-56.0,-24.0,-14.0
3.0,0.0,77.0,0.0,20.0,3567.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,76.0,0.0,20.7,3572.0,0.0,-57.0,-25.0,-14.0
0.0,0.0,75.0,0.0,21.1,3577.0,0.0,-56.0,-24.0,-16.0
0.0,0.0,74.0,0.0,21.2,3580.0,0.0,-56.0,-25.0,-15.0
180.0,0.0,60.0,0.0,22.8,3572.0,0.0,-53.0,-23.0,-13.0
160.0,0.0,57.0,0.0,23.0,3575.0,0.0,-53.0,-26.0,-14.0
205.0,0.0,57.0,0.0,22.9,3580.0,0.0,-55.0,-25.0,-16.0
107.0,0.0,57.0,0.0,22.8,3575.0,0.0,-55.0,-25.0,-17.0
64.0,0.0,57.0,0.0,22.8,3580.0,0.0,-57.0,-24.0,-16.0
121.0,0.0,57.0,0.0,23.1,3582.0,0.0,-57.0,-25.0,-13.0
236.0,0.0,57.0,0.0,23.2,3580.0,0.0,-57.0,-25.0,-15.0
177.0,0.0,56.0,0.0,23.7,3577.0,0.0,-57.0,-21.0,-17.0
104.0,0.0,49.0,0.0,25.5,3580.0,0.0,-57.0,-23.0,-15.0
242.0,0.0,49.0,0.0,25.3,3582.0,0.0,-57.0,-24.0,-16.0
172.0,0.0,48.0,0.0,25.2,3587.0,0.0,-57.0,-24.0,-15.0
223.0,0.0,48.0,0.0,25.1,3590.0,0.0,-57.0,-21.0,-12.0
230.0,0.0,48.0,0.0,25.1,3590.0,0.0,-56.0,-24.0,-13.0
225.0,0.0,48.0,0.0,24.9,3590.0,0.0,-57.0,-24.0,-14.0
148.0,0.0,47.0,0.0,24.8,3580.0,0.0,-57.0,-24.0,-14.0
156.0,0.0,47.0,0.0,24.8,3585.0,0.0,-56.0,-24.0,-14.0
241.0,0.0,49.0,0.0,24.4,3580.0,0.0,-57.0,-24.0,-14.0
174.0,0.0,64.0,0.0,21.9,3575.0,0.0,-57.0,-23.0,-13.0
157.0,0.0,66.0,0.0,21.5,3580.0,0.0,-57.0,-25.0,-14.0
0.0,0.0,63.0,0.0,21.9,3572.0,0.0,-57.0,-23.0,-15.0
59.0,0.0,65.0,0.0,21.1,3577.0,0.0,-56.0,-25.0,-14.0
188.0,0.0,69.0,0.0,20.3,3580.0,0.0,-58.0,-23.0,-16.0
48.0,0.0,72.0,0.0,19.6,3570.0,0.0,-57.0,-24.0,-16.0
96.0,0.0,77.0,0.0,18.1,3565.0,0.0,-56.0,-24.0,-12.0
194.0,0.0,78.0,0.0,17.8,3565.0,0.0,-56.0,-26.0,-11.0
152.0,0.0,79.0,0.0,17.3,3567.0,0.0,-59.0,-22.0,-10.0
240.0,0.0,81.0,0.0,16.5,3562.0,0.0,-55.0,-21.0,-17.0
129.0,0.0,83.0,0.0,16.4,3565.0,0.0,-57.0,-24.0,-14.0
8.0,0.0,84.0,0.0,16.2,3570.0,0.0,-56.0,-25.0,-14.0
14.0,0.0,85.0,0.0,15.9,3570.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,86.0,0.0,15.9,3559.0,0.0,-55.0,-24.0,-15.0
0.0,0.0,87.0,0.0,15.3,3554.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,87.0,0.0,15.3,3562.0,0.0,-56.0,-24.0,-16.0
0.0,0.0,88.0,0.0,15.2,3559.0,0.0,-56.0,-23.0,-14.0
0.0,0.0,88.0,0.0,15.0,3562.0,0.0,-56.0,-25.0,-15.0
0.0,0.0,89.0,0.0,14.6,3557.0,0.0,-57.0,-24.0,-14.0
52.0,0.0,89.0,0.0,14.5,3559.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,90.0,0.0,14.2,3554.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,90.0,0.0,14.1,3559.0,0.0,-57.0,-24.0,-15.0
37.0,0.0,91.0,0.0,14.0,3554.0,0.0,-56.0,-25.0,-15.0
6.0,0.0,92.0,0.0,14.1,3554.0,0.0,-56.0,-24.0,-15.0
16.0,0.0,92.0,0.0,14.0,3557.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,92.0,0.0,13.4,3552.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,92.0,0.0,13.4,3554.0,0.0,-57.0,-23.0,-15.0
1.0,0.0,93.0,0.0,13.3,3559.0,0.0,-55.0,-24.0,-15.0
0.0,0.0,93.0,0.0,13.1,3559.0,0.0,-56.0,-24.0,-15.0
4.0,0.0,93.0,0.0,13.2,3559.0,0.0,-55.0,-24.0,-15.0
0.0,0.0,93.0,0.0,13.2,3562.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,93.0,0.0,13.3,3562.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,94.0,0.0,13.2,3562.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,94.0,0.0,13.3,3562.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,94.0,0.0,13.3,3562.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,94.0,0.0,13.3,3552.0,0.0,-56.0,-23.0,-14.0
1.0,0.0,94.0,0.0,13.2,3557.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,94.0,0.0,13.2,3559.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,94.0,0.0,13.2,3559.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,94.0,0.0,13.2,3559.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,94.0,0.0,13.2,3562.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,94.0,0.0,13.1,3552.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,94.0,0.0,12.9,3552.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,95.0,0.0,14.4,3552.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,95.0,0.0,14.7,3554.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,96.0,0.0,14.8,3562.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,96.0,0.0,15.1,3559.0,0.0,-56.0,-25.0,-15.0
0.0,0.0,96.0,0.0,16.0,3557.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,96.0,0.0,16.6,3562.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,96.0,0.0,17.5,3559.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,96.0,0.0,17.6,3565.0,0.0,-56.0,-23.0,-16.0
0.0,0.0,95.0,0.0,17.9,3565.0,0.0,-56.0,-24.0,-16.0
0.0,0.0,95.0,0.0,18.2,3567.0,0.0,-56.0,-25.0,-15.0
58.0,0.0,92.0,0.0,18.9,3562.0,0.0,-57.0,-24.0,-15.0
149.0,0.0,90.0,0.0,18.9,3570.0,0.0,-56.0,-25.0,-15.0
